期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
2004Q3,"1,728,957",3.96,"209,527",7.78,"38,786",-0.81,"81,307",13.37,"304,122",1.01,"79,461",6.09,"148,284",10.37,"191,872",7.86,"73,135",4.61,"147,784",4.37,"88,027",1.61,"99,664",-3.02,"266,988",-0.67,"354,932",0.05,"673,045",45.54,"658,353",24.50,"14,692",--,"1,802,705",19.62,"1,620,822",20.25,"181,883",14.31,"1,666,971",29.28,"1,440,256",32.75,"226,715",10.85,"2,892,668",7.22,"82,617",--,"2,975,285",8.16,"1,756,983",2.04,"212,847",0.05,"42,199",-6.59,"83,102",8.19,"303,842",1.38,"80,535",6.08,"156,413",8.82,"202,589",3.21,"65,860",11.26,"147,592",4.40,"89,394",-0.40,"101,700",-5.11,"270,910",-1.14,"382,604",-0.54,"685,342",37.43,"669,520",14.55,"15,822",--,"1,752,311",14.87,"1,582,834",14.38,"169,477",19.64,"1,760,218",18.14,"1,529,746",19.83,"230,472",8.00,"2,817,022",6.67,"84,101",--,"2,901,123",7.60,98.40,1.87,98.44,7.73,91.91,6.18,97.84,4.79,100.09,-0.37,98.67,0.01,94.80,1.42,94.71,4.50,111.05,-5.98,100.13,-0.03,98.47,2.02,98.00,2.20,98.55,0.48,92.77,0.59,98.21,5.91,98.33,8.68,--,--,102.88,4.14,102.40,5.13,107.32,-4.46,94.70,9.43,94.15,10.78,98.37,2.64,102.69,0.52,--,--,102.56,0.53
2004Q4,"1,728,013",4.55,"201,996",5.60,"40,749",-0.93,"82,167",6.72,"295,593",0.96,"82,258",9.18,"157,199",4.61,"192,924",9.07,"72,697",4.16,"155,496",9.29,"85,885",1.93,"98,457",-4.73,"262,592",5.70,"370,531",0.76,"824,931",24.00,"755,194",17.69,"69,737",--,"1,803,607",8.16,"1,626,702",9.03,"176,905",0.79,"1,771,614",21.15,"1,543,834",23.05,"227,780",9.65,"2,955,468",2.23,"98,441",--,"3,053,909",2.83,"1,760,486",3.42,"212,784",1.18,"47,771",0.12,"75,961",4.57,"298,639",1.56,"83,204",8.66,"165,108",2.85,"202,036",3.46,"65,117",11.31,"156,482",10.28,"86,951",-0.04,"99,733",-6.76,"266,700",6.32,"402,606",0.23,"839,760",15.76,"765,655",10.45,"74,105",--,"1,809,366",5.68,"1,628,167",4.78,"181,199",14.61,"1,839,821",11.29,"1,606,989",11.70,"232,832",8.51,"2,972,397",2.91,"100,485",--,"3,072,882",3.46,98.16,1.10,94.93,4.36,85.30,-1.06,108.17,2.06,98.98,-0.59,98.86,0.48,95.21,1.71,95.49,5.42,111.64,-6.42,99.37,-0.90,98.77,1.97,98.72,2.18,98.46,-0.58,92.03,0.52,98.23,7.11,98.63,6.55,--,--,99.68,2.34,99.91,4.06,97.63,-12.05,96.29,8.85,96.07,10.16,97.83,1.05,99.43,-0.66,--,--,99.38,-0.61
2005Q1,"1,760,116",4.46,"206,190",5.68,"41,131",0.54,"86,319",3.94,"300,306",2.36,"83,617",12.17,"156,203",10.12,"209,623",13.03,"72,768",3.62,"152,446",9.54,"84,869",2.15,"107,356",2.77,"259,288",-5.27,"391,344",-2.51,"595,474",9.12,"632,214",12.31,"-36,740",--,"1,616,899",0.79,"1,450,159",1.69,"166,740",-6.41,"1,557,653",4.83,"1,356,548",6.64,"201,105",-5.89,"2,806,180",2.02,"107,737",--,"2,913,917",1.62,"1,791,788",3.75,"218,398",1.60,"46,324",7.20,"88,081",2.05,"301,803",2.30,"83,374",12.09,"163,714",8.23,"217,136",9.00,"66,742",9.61,"149,048",9.88,"86,261",0.64,"108,548",0.80,"262,359",-3.80,"325,238",-4.44,"608,760",8.34,"647,953",10.91,"-39,193",--,"1,665,215",3.04,"1,495,626",2.41,"169,589",9.00,"1,709,758",4.59,"1,501,769",6.24,"207,989",-5.92,"2,681,243",2.71,"110,195",--,"2,791,438",2.17,98.23,0.69,94.41,4.02,88.79,-6.21,98.00,1.85,99.50,0.05,100.29,0.07,95.41,1.75,96.54,3.69,109.03,-5.46,102.28,-0.31,98.39,1.51,98.90,1.96,98.83,-1.51,120.33,2.02,97.82,0.72,97.57,1.27,--,--,97.10,-2.19,96.96,-0.71,98.32,-14.14,91.10,0.23,90.33,0.38,96.69,0.03,104.66,-0.66,--,--,104.39,-0.54
2005Q2,"1,736,842",4.22,"206,578",7.70,"39,233",1.12,"78,663",-2.44,"303,537",2.54,"79,167",4.56,"158,262",7.77,"207,166",11.09,"74,915",5.80,"142,344",5.26,"80,002",2.63,"105,391",8.55,"261,584",-2.79,"336,437",5.81,"674,494",3.86,"663,749",7.67,"10,745",--,"1,753,111",-0.98,"1,578,321",-0.46,"174,790",-5.44,"1,700,525",3.84,"1,482,230",3.81,"218,295",4.06,"2,800,359",1.22,"69,297",--,"2,869,656",1.02,"1,751,827",3.28,"208,454",0.66,"40,965",5.66,"72,201",-2.38,"305,879",2.60,"79,955",4.05,"164,612",5.40,"215,014",8.32,"69,862",11.80,"143,218",7.07,"81,153",0.68,"106,366",6.34,"264,148",-2.12,"367,360",4.52,"701,389",3.87,"690,413",8.10,"10,976",--,"1,827,454",4.06,"1,652,173",3.51,"175,281",9.50,"1,849,748",3.42,"1,625,787",3.39,"223,961",3.67,"2,798,282",4.01,"69,905",--,"2,868,187",3.66,99.14,0.91,99.10,7.00,95.77,-4.30,108.95,-0.06,99.23,-0.06,99.01,0.49,96.14,2.23,96.35,2.55,107.23,-5.37,99.39,-1.69,98.58,1.93,99.08,2.07,99.03,-0.68,91.58,1.23,96.17,-0.01,96.14,-0.39,--,--,95.93,-4.84,95.53,-3.84,99.72,-13.65,91.93,0.40,91.17,0.41,97.47,0.38,100.07,-2.68,--,--,100.05,-2.55
2005Q3,"1,805,582",4.43,"230,891",10.20,"38,700",-0.22,"78,575",-3.36,"311,603",2.46,"82,880",4.30,"153,034",3.20,"209,006",8.93,"76,886",5.13,"153,104",3.60,"88,211",0.21,"108,026",8.39,"274,666",2.88,"361,826",1.94,"696,605",3.50,"653,442",-0.75,"43,163",--,"1,848,430",2.54,"1,650,054",1.80,"198,376",9.07,"1,748,711",4.90,"1,506,665",4.61,"242,046",6.76,"2,963,732",2.46,"25,096",--,"2,988,828",0.46,"1,805,676",2.77,"215,444",1.22,"42,615",0.99,"80,797",-2.77,"310,770",2.28,"83,602",3.81,"155,666",-0.48,"214,409",5.83,"72,986",10.82,"154,059",4.38,"89,584",0.21,"109,040",7.22,"276,704",2.14,"384,963",0.62,"726,700",6.03,"680,380",1.62,"46,320",--,"1,873,825",6.93,"1,683,042",6.33,"190,783",12.57,"1,838,530",4.45,"1,595,536",4.30,"242,994",5.43,"2,952,634",4.81,"24,793",--,"2,977,427",2.63,99.99,1.62,107.17,8.87,90.81,-1.20,97.25,-0.60,100.27,0.18,99.14,0.48,98.31,3.70,97.48,2.92,105.34,-5.14,99.38,-0.75,98.47,0.00,99.07,1.09,99.26,0.72,93.99,1.32,95.86,-2.39,96.04,-2.33,--,--,98.64,-4.12,98.04,-4.26,103.98,-3.11,95.11,0.43,94.43,0.30,99.61,1.26,100.38,-2.25,--,--,100.38,-2.13
2005Q4,"1,788,199",3.48,"219,231",8.53,"39,323",-3.50,"83,194",1.25,"305,082",3.21,"83,890",1.98,"159,462",1.44,"202,551",4.99,"75,334",3.63,"156,553",0.68,"86,143",0.30,"105,714",7.37,"271,722",3.48,"373,627",0.84,"701,282",-14.99,"686,046",-9.16,"15,236",--,"2,123,265",17.72,"1,879,483",15.54,"243,782",37.80,"1,816,365",2.53,"1,575,577",2.06,"240,788",5.71,"3,170,008",7.26,"88,736",--,"3,258,744",6.71,"1,792,529",1.82,"215,672",1.36,"43,914",-8.07,"77,926",2.59,"307,001",2.80,"84,358",1.39,"160,854",-2.58,"207,979",2.94,"72,718",11.67,"157,816",0.85,"86,861",-0.10,"106,126",6.41,"271,304",1.73,"402,263",-0.09,"726,074",-13.54,"709,954",-7.27,"16,120",--,"2,106,595",16.43,"1,882,118",15.60,"224,477",23.88,"1,847,527",0.42,"1,607,076",0.01,"240,451",3.27,"3,179,934",6.98,"88,386",--,"3,268,320",6.36,99.76,1.63,101.65,7.08,89.55,4.98,106.76,-1.30,99.37,0.39,99.45,0.60,99.13,4.12,97.39,1.99,103.60,-7.20,99.20,-0.17,99.17,0.40,99.61,0.90,100.15,1.72,92.88,0.92,96.59,-1.67,96.63,-2.03,--,--,100.79,1.11,99.86,-0.05,108.60,11.24,98.31,2.10,98.04,2.05,100.14,2.36,99.69,0.26,--,--,99.71,0.33
2006Q1,"1,793,755",1.91,"216,154",4.83,"42,901",4.30,"82,970",-3.88,"306,282",1.99,"85,313",2.03,"157,079",0.56,"200,903",-4.16,"75,423",3.65,"157,431",3.27,"85,809",1.11,"111,004",3.40,"272,486",5.09,"390,613",-0.19,"619,465",4.03,"612,984",-3.04,"6,481",--,"1,866,438",15.43,"1,659,921",14.46,"206,517",23.86,"1,748,432",12.25,"1,526,462",12.53,"221,970",10.38,"2,921,839",4.12,"117,494",--,"3,039,333",4.30,"1,807,313",0.87,"222,150",1.72,"43,063",-7.04,"87,490",-0.67,"307,658",1.94,"84,695",1.58,"157,813",-3.60,"205,233",-5.48,"74,228",11.22,"156,545",5.03,"85,837",-0.49,"110,963",2.22,"271,638",3.54,"318,960",-1.93,"636,503",4.56,"629,415",-2.86,"7,088",--,"1,905,994",14.46,"1,703,993",13.93,"202,001",19.11,"1,831,407",7.11,"1,606,108",6.95,"225,299",8.32,"2,837,363",5.82,"118,574",--,"2,955,937",5.89,99.25,1.04,97.30,3.06,99.62,12.20,94.83,-3.23,99.55,0.05,100.73,0.44,99.53,4.32,97.89,1.40,101.61,-6.81,100.57,-1.67,99.97,1.61,100.04,1.15,100.31,1.50,122.46,1.77,97.32,-0.51,97.39,-0.18,--,--,97.92,0.84,97.41,0.46,102.24,3.99,95.47,4.80,95.04,5.21,98.52,1.89,102.98,-1.61,--,--,102.82,-1.50
2006Q2,"1,779,431",2.45,"212,569",2.90,"41,247",5.13,"73,920",-6.03,"310,822",2.40,"84,578",6.83,"160,544",1.44,"199,335",-3.78,"75,795",1.17,"153,276",7.68,"81,270",1.58,"109,101",3.52,"276,974",5.88,"325,405",-3.28,"698,855",3.61,"672,955",1.39,"25,900",--,"2,041,838",16.47,"1,838,392",16.48,"203,446",16.39,"1,905,393",12.05,"1,673,106",12.88,"232,287",6.41,"2,940,136",4.99,"69,068",--,"3,009,204",4.86,"1,770,448",1.06,"210,049",0.77,"39,041",-4.70,"70,209",-2.76,"311,905",1.97,"85,045",6.37,"160,678",-2.39,"199,170",-7.37,"75,869",8.60,"153,254",7.01,"81,113",-0.05,"109,232",2.69,"274,883",4.06,"355,625",-3.19,"700,955",-0.06,"675,150",-2.21,"25,805",--,"2,058,231",12.63,"1,857,775",12.44,"200,456",14.36,"1,925,211",4.08,"1,693,057",4.14,"232,154",3.66,"2,960,048",5.78,"68,631",--,"3,028,679",5.60,100.51,1.38,101.20,2.12,105.65,10.32,105.29,-3.36,99.65,0.42,99.45,0.44,99.92,3.93,100.08,3.87,99.90,-6.84,100.01,0.62,100.19,1.63,99.88,0.81,100.76,1.75,91.50,-0.09,99.70,3.67,99.67,3.67,--,--,99.20,3.41,98.96,3.59,101.49,1.77,98.97,7.66,98.82,8.39,100.06,2.66,99.33,-0.74,--,--,99.36,-0.69
2006Q3,"1,837,261",1.75,"231,100",0.09,"43,823",13.24,"76,988",-2.02,"322,571",3.52,"87,627",5.73,"158,615",3.65,"198,890",-4.84,"75,793",-1.42,"165,567",8.14,"88,855",0.73,"113,725",5.28,"273,707",-0.35,"362,883",0.29,"709,357",1.83,"706,304",8.09,"3,053",--,"2,196,295",18.82,"1,980,491",20.03,"215,804",8.79,"1,986,513",13.60,"1,754,478",16.45,"232,035",-4.14,"3,119,283",5.25,"47,737",--,"3,167,020",5.96,"1,831,216",1.41,"224,821",4.35,"44,294",3.94,"80,569",-0.28,"319,938",2.95,"87,848",5.08,"158,772",2.00,"194,870",-9.11,"77,052",5.57,"165,587",7.48,"88,957",-0.70,"113,695",4.27,"274,813",-0.68,"381,983",-0.77,"701,757",-3.43,"698,742",2.70,"3,015",--,"2,153,718",14.94,"1,937,729",15.13,"215,989",13.21,"1,924,763",4.69,"1,694,643",6.21,"230,120",-5.30,"3,143,911",6.48,"47,322",--,"3,191,233",7.18,100.33,0.34,102.79,-4.09,98.94,8.95,95.56,-1.74,100.82,0.55,99.75,0.62,99.90,1.62,102.06,4.70,98.37,-6.62,99.99,0.61,99.89,1.44,100.03,0.97,99.60,0.34,95.00,1.07,101.08,5.45,101.08,5.25,--,--,101.98,3.39,102.21,4.25,99.91,-3.91,103.21,8.52,103.53,9.64,100.83,1.22,99.22,-1.16,--,--,99.24,-1.14
2006Q4,"1,837,897",2.78,"225,571",2.89,"42,578",8.28,"85,815",3.15,"315,607",3.45,"87,767",4.62,"169,203",6.11,"197,325",-2.58,"74,594",-0.98,"165,586",5.77,"86,806",0.77,"113,741",7.59,"273,304",0.58,"390,395",4.49,"749,276",6.84,"738,427",7.64,"10,849",--,"2,221,146",4.61,"1,981,177",5.41,"239,969",-1.56,"1,936,501",6.61,"1,710,209",8.54,"226,292",-6.02,"3,262,213",2.91,"77,400",--,"3,339,613",2.48,"1,839,367",2.61,"228,374",5.89,"44,151",0.54,"81,425",4.49,"315,781",2.86,"87,697",3.96,"168,178",4.55,"197,180",-5.19,"74,456",2.39,"166,474",5.49,"86,833",-0.03,"113,681",7.12,"275,137",1.41,"412,728",2.60,"737,738",1.61,"727,363",2.45,"10,375",--,"2,207,774",4.80,"1,960,484",4.16,"247,290",10.16,"1,895,458",2.59,"1,670,447",3.94,"225,011",-6.42,"3,302,149",3.84,"77,172",--,"3,379,321",3.40,99.92,0.16,98.77,-2.83,96.44,7.69,105.39,-1.28,99.94,0.57,100.08,0.63,100.61,1.49,100.07,2.75,100.19,-3.29,99.47,0.27,99.97,0.81,100.05,0.44,99.33,-0.82,94.59,1.84,101.56,5.15,101.52,5.06,--,--,100.61,-0.18,101.06,1.20,97.04,-10.64,102.17,3.93,102.38,4.43,100.57,0.43,98.79,-0.90,--,--,98.82,-0.89
2007Q1,"1,840,609",2.61,"219,176",1.40,"43,165",0.62,"86,090",3.76,"316,665",3.39,"87,922",3.06,"165,738",5.51,"199,537",-0.68,"74,956",-0.62,"167,882",6.64,"85,622",-0.22,"118,087",6.38,"275,769",1.20,"396,143",1.42,"571,461",-7.75,"615,375",0.39,"-43,914",--,"2,062,658",10.51,"1,834,745",10.53,"227,913",10.36,"1,829,025",4.61,"1,599,832",4.81,"229,193",3.25,"3,041,846",4.11,"130,253",--,"3,172,099",4.37,"1,841,921",1.91,"224,773",1.18,"43,092",0.07,"88,908",1.62,"316,088",2.74,"86,766",2.45,"163,310",3.48,"199,577",-2.76,"76,239",2.71,"167,947",7.28,"85,208",-0.73,"117,463",5.86,"272,550",0.34,"319,072",0.04,"562,270",-11.66,"604,768",-3.92,"-42,498",--,"2,036,287",6.84,"1,800,888",5.69,"235,399",16.53,"1,795,889",-1.94,"1,567,541",-2.40,"228,348",1.35,"2,963,661",4.45,"130,175",--,"3,093,836",4.67,99.93,0.69,97.51,0.22,100.17,0.55,96.83,2.11,100.18,0.63,101.33,0.60,101.49,1.97,99.98,2.14,98.32,-3.24,99.96,-0.61,100.49,0.52,100.53,0.49,101.18,0.87,124.15,1.38,101.63,4.43,101.75,4.48,--,--,101.30,3.45,101.88,4.59,96.82,-5.30,101.85,6.68,102.06,7.39,100.37,1.88,102.64,-0.33,--,--,102.53,-0.28
2007Q2,"1,817,023",2.11,"211,907",-0.31,"40,644",-1.46,"78,451",6.13,"321,514",3.44,"87,411",3.35,"168,398",4.89,"199,614",0.14,"75,414",-0.50,"162,726",6.17,"81,432",0.20,"112,675",3.28,"276,837",-0.05,"334,989",2.95,"758,056",8.47,"711,161",5.68,"46,895",--,"2,246,441",10.02,"2,018,427",9.79,"228,014",12.08,"2,085,269",9.44,"1,849,578",10.55,"235,691",1.47,"3,071,240",4.46,"95,603",--,"3,166,843",5.24,"1,798,247",1.57,"214,134",1.94,"38,840",-0.51,"73,100",4.12,"320,607",2.79,"86,784",2.04,"159,310",-0.85,"196,412",-1.38,"78,732",3.77,"164,640",7.43,"80,628",-0.60,"112,316",2.82,"272,744",-0.78,"359,541",1.10,"735,454",4.92,"692,367",2.55,"43,087",--,"2,204,838",7.12,"1,976,138",6.37,"228,700",14.09,"1,969,253",2.29,"1,737,182",2.61,"232,071",-0.04,"3,128,827",5.70,"94,752",--,"3,223,579",6.44,101.04,0.53,98.96,-2.21,104.64,-0.96,107.32,1.93,100.28,0.63,100.72,1.28,105.70,5.78,101.63,1.55,95.79,-4.11,98.84,-1.17,101.00,0.81,100.32,0.44,101.50,0.73,93.17,1.83,103.07,3.38,102.71,3.05,--,--,101.89,2.71,102.14,3.21,99.70,-1.76,105.89,6.99,106.47,7.74,101.56,1.50,98.16,-1.18,--,--,98.24,-1.13
2007Q3,"1,923,416",4.69,"237,398",2.73,"42,274",-3.53,"81,261",5.55,"332,571",3.10,"92,474",5.53,"166,471",4.95,"209,312",5.24,"76,475",0.90,"175,860",6.22,"90,598",1.96,"117,460",3.28,"301,262",10.07,"382,099",5.30,"759,849",7.12,"758,412",7.38,"1,437",--,"2,453,952",11.73,"2,183,643",10.26,"270,309",25.26,"2,184,930",9.99,"1,923,535",9.64,"261,395",12.65,"3,334,386",6.90,"31,393",--,"3,365,779",6.28,"1,893,262",3.39,"227,349",1.12,"42,968",-2.99,"82,532",2.44,"327,457",2.35,"90,728",3.28,"155,988",-1.75,"202,449",3.89,"81,237",5.43,"178,455",7.77,"88,819",-0.16,"114,159",0.41,"301,121",9.57,"398,410",4.30,"731,136",4.19,"728,886",4.31,"2,250",--,"2,390,430",10.99,"2,131,215",9.99,"259,215",20.01,"2,046,754",6.34,"1,792,503",5.77,"254,251",10.49,"3,366,484",7.08,"30,672",--,"3,397,156",6.45,101.59,1.26,104.42,1.59,98.38,-0.57,98.46,3.03,101.56,0.73,101.92,2.18,106.72,6.83,103.39,1.30,94.14,-4.30,98.55,-1.44,102.00,2.11,102.89,2.86,100.05,0.45,95.91,0.96,103.93,2.82,104.05,2.94,--,--,102.66,0.67,102.46,0.24,104.28,4.37,106.75,3.43,107.31,3.65,102.81,1.96,99.05,-0.17,--,--,99.08,-0.16
2007Q4,"1,925,419",4.76,"246,509",9.28,"42,673",0.22,"88,853",3.54,"324,854",2.93,"93,479",6.51,"178,572",5.54,"205,632",4.21,"74,810",0.29,"174,877",5.61,"88,697",2.18,"117,977",3.72,"288,486",5.55,"407,871",4.48,"766,443",2.29,"756,405",2.43,"10,038",--,"2,541,010",14.40,"2,263,169",14.23,"277,841",15.78,"2,177,704",12.46,"1,922,470",12.41,"255,234",12.79,"3,463,039",6.16,"75,517",--,"3,538,556",5.96,"1,866,000",1.45,"225,040",-1.46,"43,677",-1.07,"81,137",-0.35,"323,012",2.29,"91,267",4.07,"166,787",-0.83,"195,877",-0.66,"80,692",8.38,"178,389",7.16,"86,760",-0.08,"112,123",-1.37,"281,239",2.22,"422,943",2.47,"729,807",-1.08,"719,779",-1.04,"10,028",--,"2,489,325",12.75,"2,215,752",13.02,"273,573",10.63,"1,991,062",5.04,"1,747,541",4.62,"243,521",8.23,"3,517,013",6.51,"72,059",--,"3,589,072",6.21,103.18,3.26,109.54,10.90,97.70,1.31,109.51,3.91,100.57,0.63,102.42,2.34,107.07,6.42,104.98,4.91,92.71,-7.47,98.03,-1.45,102.23,2.26,105.22,5.17,102.58,3.27,96.44,1.96,105.02,3.41,105.09,3.52,--,--,102.08,1.46,102.14,1.07,101.56,4.66,109.37,7.05,110.01,7.45,104.81,4.22,98.47,-0.32,--,--,98.59,-0.23
2008Q1,"1,932,971",5.02,"239,179",9.13,"42,979",-0.43,"91,591",6.39,"328,255",3.66,"96,005",9.19,"174,140",5.07,"205,723",3.10,"75,676",0.96,"174,424",3.90,"86,727",1.29,"126,168",6.84,"292,104",5.92,"412,727",4.19,"679,132",18.84,"672,828",9.34,"6,304",--,"2,330,012",12.96,"2,071,263",12.89,"258,749",13.53,"2,178,418",19.10,"1,943,262",21.47,"235,156",2.60,"3,176,424",4.42,"161,526",--,"3,337,950",5.23,"1,879,665",2.05,"229,538",2.12,"41,893",-2.78,"92,404",3.93,"324,907",2.79,"92,297",6.37,"161,971",-0.82,"193,987",-2.80,"81,856",7.37,"177,755",5.84,"84,718",-0.58,"117,941",0.41,"280,398",2.88,"330,610",3.62,"629,664",11.99,"619,402",2.42,"10,262",--,"2,293,625",12.64,"2,043,069",13.45,"250,556",6.44,"1,946,204",8.37,"1,720,005",9.73,"226,199",-0.94,"3,187,360",7.55,"155,853",--,"3,343,213",8.06,102.84,2.91,104.20,6.86,102.59,2.42,99.12,2.36,101.03,0.85,104.02,2.65,107.51,5.93,106.05,6.07,92.45,-5.97,98.13,-1.83,102.37,1.87,106.98,6.42,104.17,2.96,124.84,0.56,107.86,6.13,108.63,6.76,--,--,101.59,0.29,101.38,-0.49,103.27,6.66,111.93,9.90,112.98,10.70,103.96,3.58,99.66,-2.90,--,--,99.84,-2.62
2008Q2,"1,874,776",3.18,"227,714",7.46,"40,586",-0.14,"80,946",3.18,"330,581",2.82,"91,440",4.61,"176,786",4.98,"207,100",3.75,"74,705",-0.94,"168,179",3.35,"82,499",1.31,"118,101",4.82,"276,139",-0.25,"347,559",3.75,"753,193",-0.64,"685,223",-3.65,"67,970",--,"2,448,242",8.98,"2,201,768",9.08,"246,474",8.10,"2,250,585",7.93,"2,025,468",9.51,"225,117",-4.49,"3,173,185",3.32,"49,983",--,"3,223,168",1.78,"1,804,187",0.33,"212,400",-0.81,"38,117",-1.86,"74,426",1.81,"327,436",2.13,"88,556",2.04,"163,866",2.86,"190,542",-2.99,"82,996",5.42,"173,810",5.57,"80,528",-0.12,"108,532",-3.37,"262,978",-3.58,"362,478",0.82,"668,857",-9.06,"619,642",-10.50,"49,215",--,"2,412,464",9.42,"2,167,094",9.66,"245,370",7.29,"1,941,984",-1.38,"1,729,248",-0.46,"212,736",-8.33,"3,306,002",5.66,"47,544",--,"3,353,546",4.03,103.91,2.84,107.21,8.34,106.48,1.76,108.76,1.34,100.96,0.68,103.26,2.52,107.88,2.06,108.69,6.95,90.01,-6.03,96.76,-2.10,102.45,1.44,108.82,8.47,105.00,3.45,95.88,2.91,112.61,9.26,110.58,7.66,--,--,101.48,-0.40,101.60,-0.53,100.45,0.75,115.89,9.44,117.13,10.01,105.82,4.19,95.98,-2.22,--,--,96.11,-2.17
